datetime_utc,date,hour,minute,price_eur_mwh
2024-06-19 08:00:00,2024-06-19,8,0,243.90
2024-06-19 08:15:00,2024-06-19,8,15,177.69
2024-06-19 08:30:00,2024-06-19,8,30,132.25
2024-06-19 08:45:00,2024-06-19,8,45,166.37
2024-06-19 09:00:00,2024-06-19,9,0,160.62
2024-06-19 09:15:00,2024-06-19,9,15,79.50
2024-06-19 09:30:00,2024-06-19,9,30,14.00
2024-06-19 09:45:00,2024-06-19,9,45,-285.86
2024-06-19 10:00:00,2024-06-19,10,0,133.12
2024-06-19 10:15:00,2024-06-19,10,15,79.50
2024-06-19 10:30:00,2024-06-19,10,30,128.30
2024-06-19 10:45:00,2024-06-19,10,45,56.80
2024-06-19 11:00:00,2024-06-19,11,0,124.06
2024-06-19 11:15:00,2024-06-19,11,15,150.03
2024-06-19 11:30:00,2024-06-19,11,30,56.80
2024-06-19 11:45:00,2024-06-19,11,45,56.80
2024-06-19 12:00:00,2024-06-19,12,0,118.38
2024-06-19 12:15:00,2024-06-19,12,15,119.58
2024-06-19 12:30:00,2024-06-19,12,30,125.27
2024-06-19 12:45:00,2024-06-19,12,45,121.36
2024-06-19 13:00:00,2024-06-19,13,0,129.30
2024-06-19 13:15:00,2024-06-19,13,15,220.35
2024-06-19 13:30:00,2024-06-19,13,30,67.23
2024-06-19 13:45:00,2024-06-19,13,45,14.74
2024-06-19 14:00:00,2024-06-19,14,0,125.46
2024-06-19 14:15:00,2024-06-19,14,15,78.64
2024-06-19 14:30:00,2024-06-19,14,30,10.39
2024-06-19 14:45:00,2024-06-19,14,45,12.27
2024-06-19 15:00:00,2024-06-19,15,0,-209.86
2024-06-19 15:15:00,2024-06-19,15,15,69.30
2024-06-19 15:30:00,2024-06-19,15,30,127.42
2024-06-19 15:45:00,2024-06-19,15,45,119.01
2024-06-19 16:00:00,2024-06-19,16,0,64.30
2024-06-19 16:15:00,2024-06-19,16,15,123.39
2024-06-19 16:30:00,2024-06-19,16,30,119.00
2024-06-19 16:45:00,2024-06-19,16,45,125.73
2024-06-19 17:00:00,2024-06-19,17,0,66.80
2024-06-19 17:15:00,2024-06-19,17,15,121.40
2024-06-19 17:30:00,2024-06-19,17,30,12.12
2024-06-19 17:45:00,2024-06-19,17,45,14.60
2024-06-19 18:00:00,2024-06-19,18,0,14.58
2024-06-19 18:15:00,2024-06-19,18,15,71.60
2024-06-19 18:30:00,2024-06-19,18,30,129.60
2024-06-19 18:45:00,2024-06-19,18,45,130.84
2024-06-19 19:00:00,2024-06-19,19,0,130.71
2024-06-19 19:15:00,2024-06-19,19,15,141.21
2024-06-19 19:30:00,2024-06-19,19,30,193.00
2024-06-19 19:45:00,2024-06-19,19,45,193.00
2024-06-19 20:00:00,2024-06-19,20,0,129.60
2024-06-19 20:15:00,2024-06-19,20,15,129.60
2024-06-19 20:30:00,2024-06-19,20,30,156.50
2024-06-19 20:45:00,2024-06-19,20,45,197.18
2024-06-19 21:00:00,2024-06-19,21,0,193.00
2024-06-19 21:15:00,2024-06-19,21,15,193.00
2024-06-19 21:30:00,2024-06-19,21,30,-46.37
2024-06-19 21:45:00,2024-06-19,21,45,-125.19
2024-06-19 22:00:00,2024-06-19,22,0,-50.50
2024-06-19 22:15:00,2024-06-19,22,15,10.05
2024-06-19 22:30:00,2024-06-19,22,30,10.05
2024-06-19 22:45:00,2024-06-19,22,45,121.13
2024-06-19 23:00:00,2024-06-19,23,0,134.91
2024-06-19 23:15:00,2024-06-19,23,15,72.92
2024-06-19 23:30:00,2024-06-19,23,30,134.90
2024-06-19 23:45:00,2024-06-19,23,45,135.02
2024-06-20 00:00:00,2024-06-20,0,0,205.48
2024-06-20 00:15:00,2024-06-20,0,15,200.00
2024-06-20 00:30:00,2024-06-20,0,30,200.00
2024-06-20 00:45:00,2024-06-20,0,45,139.49
2024-06-20 01:00:00,2024-06-20,1,0,139.90
2024-06-20 01:15:00,2024-06-20,1,15,169.74
2024-06-20 01:30:00,2024-06-20,1,30,156.60
2024-06-20 01:45:00,2024-06-20,1,45,215.66
2024-06-20 02:00:00,2024-06-20,2,0,10.88
2024-06-20 02:15:00,2024-06-20,2,15,11.50
2024-06-20 02:30:00,2024-06-20,2,30,12.68
2024-06-20 02:45:00,2024-06-20,2,45,-37.20
2024-06-20 03:00:00,2024-06-20,3,0,-41.54
2024-06-20 03:15:00,2024-06-20,3,15,-95.41
2024-06-20 03:30:00,2024-06-20,3,30,-90.58
2024-06-20 03:45:00,2024-06-20,3,45,-86.16
2024-06-20 04:00:00,2024-06-20,4,0,-317.02
2024-06-20 04:15:00,2024-06-20,4,15,-84.00
2024-06-20 04:30:00,2024-06-20,4,30,57.45
2024-06-20 04:45:00,2024-06-20,4,45,190.49
2024-06-20 05:00:00,2024-06-20,5,0,222.17
2024-06-20 05:15:00,2024-06-20,5,15,229.63
2024-06-20 05:30:00,2024-06-20,5,30,299.45
2024-06-20 05:45:00,2024-06-20,5,45,296.50
2024-06-20 06:00:00,2024-06-20,6,0,262.02
2024-06-20 06:15:00,2024-06-20,6,15,246.43
2024-06-20 06:30:00,2024-06-20,6,30,203.30
2024-06-20 06:45:00,2024-06-20,6,45,200.05
2024-06-20 07:00:00,2024-06-20,7,0,137.41
2024-06-20 07:15:00,2024-06-20,7,15,144.49
2024-06-20 07:30:00,2024-06-20,7,30,-96.23
2024-06-20 07:45:00,2024-06-20,7,45,-119.69
2024-06-20 08:00:00,2024-06-20,8,0,28.54
2024-06-20 08:15:00,2024-06-20,8,15,25.05
2024-06-20 08:30:00,2024-06-20,8,30,54.45
2024-06-20 08:45:00,2024-06-20,8,45,117.14
2024-06-20 09:00:00,2024-06-20,9,0,-81.14
2024-06-20 09:15:00,2024-06-20,9,15,132.76
2024-06-20 09:30:00,2024-06-20,9,30,122.60
2024-06-20 09:45:00,2024-06-20,9,45,193.00
2024-06-20 10:00:00,2024-06-20,10,0,124.80
2024-06-20 10:15:00,2024-06-20,10,15,115.42
2024-06-20 10:30:00,2024-06-20,10,30,160.97
2024-06-20 10:45:00,2024-06-20,10,45,351.04
2024-06-20 11:00:00,2024-06-20,11,0,397.50
2024-06-20 11:15:00,2024-06-20,11,15,399.47
2024-06-20 11:30:00,2024-06-20,11,30,399.85
2024-06-20 11:45:00,2024-06-20,11,45,248.00
2024-06-20 12:00:00,2024-06-20,12,0,-214.91
2024-06-20 12:15:00,2024-06-20,12,15,-167.59
2024-06-20 12:30:00,2024-06-20,12,30,-176.03
2024-06-20 12:45:00,2024-06-20,12,45,-451.00
2024-06-20 13:00:00,2024-06-20,13,0,-170.75
2024-06-20 13:15:00,2024-06-20,13,15,-169.97
2024-06-20 13:30:00,2024-06-20,13,30,-450.00
2024-06-20 13:45:00,2024-06-20,13,45,-175.90
2024-06-20 14:00:00,2024-06-20,14,0,138.96
2024-06-20 14:15:00,2024-06-20,14,15,139.13
2024-06-20 14:30:00,2024-06-20,14,30,145.10
2024-06-20 14:45:00,2024-06-20,14,45,156.08
2024-06-20 15:00:00,2024-06-20,15,0,232.74
2024-06-20 15:15:00,2024-06-20,15,15,185.67
2024-06-20 15:30:00,2024-06-20,15,30,170.10
2024-06-20 15:45:00,2024-06-20,15,45,257.93
2024-06-20 16:00:00,2024-06-20,16,0,331.63
2024-06-20 16:15:00,2024-06-20,16,15,326.15
2024-06-20 16:30:00,2024-06-20,16,30,381.25
2024-06-20 16:45:00,2024-06-20,16,45,396.47
2024-06-20 17:00:00,2024-06-20,17,0,374.44
2024-06-20 17:15:00,2024-06-20,17,15,185.81
2024-06-20 17:30:00,2024-06-20,17,30,35.12
2024-06-20 17:45:00,2024-06-20,17,45,15.42
2024-06-20 18:00:00,2024-06-20,18,0,9.98
2024-06-20 18:15:00,2024-06-20,18,15,-80.00
2024-06-20 18:30:00,2024-06-20,18,30,8.69
2024-06-20 18:45:00,2024-06-20,18,45,13.76
2024-06-20 19:00:00,2024-06-20,19,0,205.06
2024-06-20 19:15:00,2024-06-20,19,15,216.00
2024-06-20 19:30:00,2024-06-20,19,30,100.84
2024-06-20 19:45:00,2024-06-20,19,45,100.84
2024-06-20 20:00:00,2024-06-20,20,0,200.21
2024-06-20 20:15:00,2024-06-20,20,15,161.93
2024-06-20 20:30:00,2024-06-20,20,30,226.70
2024-06-20 20:45:00,2024-06-20,20,45,229.60
2024-06-20 21:00:00,2024-06-20,21,0,185.81
2024-06-20 21:15:00,2024-06-20,21,15,77.87
2024-06-20 21:30:00,2024-06-20,21,30,76.87
2024-06-20 21:45:00,2024-06-20,21,45,23.05
2024-06-20 22:00:00,2024-06-20,22,0,-244.55
2024-06-20 22:15:00,2024-06-20,22,15,229.12
2024-06-20 22:30:00,2024-06-20,22,30,160.98
2024-06-20 22:45:00,2024-06-20,22,45,151.10
2024-06-20 23:00:00,2024-06-20,23,0,220.31
2024-06-20 23:15:00,2024-06-20,23,15,165.42
2024-06-20 23:30:00,2024-06-20,23,30,152.86
2024-06-20 23:45:00,2024-06-20,23,45,74.45
2024-06-21 00:00:00,2024-06-21,0,0,222.59
2024-06-21 00:15:00,2024-06-21,0,15,151.10
2024-06-21 00:30:00,2024-06-21,0,30,72.05
2024-06-21 00:45:00,2024-06-21,0,45,151.10
2024-06-21 01:00:00,2024-06-21,1,0,177.87
2024-06-21 01:15:00,2024-06-21,1,15,169.27
2024-06-21 01:30:00,2024-06-21,1,30,72.05
2024-06-21 01:45:00,2024-06-21,1,45,151.10
2024-06-21 02:00:00,2024-06-21,2,0,70.55
2024-06-21 02:15:00,2024-06-21,2,15,-19.66
2024-06-21 02:30:00,2024-06-21,2,30,70.55
2024-06-21 02:45:00,2024-06-21,2,45,145.38
2024-06-21 03:00:00,2024-06-21,3,0,149.29
2024-06-21 03:15:00,2024-06-21,3,15,149.21
2024-06-21 03:30:00,2024-06-21,3,30,150.17
2024-06-21 03:45:00,2024-06-21,3,45,147.29
2024-06-21 04:00:00,2024-06-21,4,0,70.55
2024-06-21 04:15:00,2024-06-21,4,15,70.55
2024-06-21 04:30:00,2024-06-21,4,30,239.90
2024-06-21 04:45:00,2024-06-21,4,45,237.59
2024-06-21 05:00:00,2024-06-21,5,0,244.49
2024-06-21 05:15:00,2024-06-21,5,15,228.95
2024-06-21 05:30:00,2024-06-21,5,30,225.00
2024-06-21 05:45:00,2024-06-21,5,45,229.27
2024-06-21 06:00:00,2024-06-21,6,0,231.00
2024-06-21 06:15:00,2024-06-21,6,15,231.00
2024-06-21 06:30:00,2024-06-21,6,30,213.17
2024-06-21 06:45:00,2024-06-21,6,45,229.79
2024-06-21 07:00:00,2024-06-21,7,0,178.17
2024-06-21 07:15:00,2024-06-21,7,15,173.08
2024-06-21 07:30:00,2024-06-21,7,30,202.26
2024-06-21 07:45:00,2024-06-21,7,45,160.83
2024-06-21 08:00:00,2024-06-21,8,0,235.88
2024-06-21 08:15:00,2024-06-21,8,15,224.00
2024-06-21 08:30:00,2024-06-21,8,30,224.00
2024-06-21 08:45:00,2024-06-21,8,45,187.99
2024-06-21 09:00:00,2024-06-21,9,0,92.50
2024-06-21 09:15:00,2024-06-21,9,15,188.75
2024-06-21 09:30:00,2024-06-21,9,30,202.56
2024-06-21 09:45:00,2024-06-21,9,45,162.86
2024-06-21 10:00:00,2024-06-21,10,0,218.43
2024-06-21 10:15:00,2024-06-21,10,15,290.92
2024-06-21 10:30:00,2024-06-21,10,30,278.67
2024-06-21 10:45:00,2024-06-21,10,45,246.72
2024-06-21 11:00:00,2024-06-21,11,0,345.49
2024-06-21 11:15:00,2024-06-21,11,15,391.50
2024-06-21 11:30:00,2024-06-21,11,30,345.80
2024-06-21 11:45:00,2024-06-21,11,45,249.68
2024-06-21 12:00:00,2024-06-21,12,0,226.47
2024-06-21 12:15:00,2024-06-21,12,15,220.00
2024-06-21 12:30:00,2024-06-21,12,30,178.75
2024-06-21 12:45:00,2024-06-21,12,45,156.22
2024-06-21 13:00:00,2024-06-21,13,0,173.98
2024-06-21 13:15:00,2024-06-21,13,15,171.40
2024-06-21 13:30:00,2024-06-21,13,30,181.78
2024-06-21 13:45:00,2024-06-21,13,45,235.90
2024-06-21 14:00:00,2024-06-21,14,0,365.06
2024-06-21 14:15:00,2024-06-21,14,15,397.31
2024-06-21 14:30:00,2024-06-21,14,30,306.93
2024-06-21 14:45:00,2024-06-21,14,45,253.00
2024-06-21 15:00:00,2024-06-21,15,0,190.62
2024-06-21 15:15:00,2024-06-21,15,15,104.36
2024-06-21 15:30:00,2024-06-21,15,30,16.10
2024-06-21 15:45:00,2024-06-21,15,45,104.36
2024-06-21 16:00:00,2024-06-21,16,0,151.31
2024-06-21 16:15:00,2024-06-21,16,15,161.98
2024-06-21 16:30:00,2024-06-21,16,30,150.00
2024-06-21 16:45:00,2024-06-21,16,45,149.15
2024-06-21 17:00:00,2024-06-21,17,0,150.26
2024-06-21 17:15:00,2024-06-21,17,15,218.96
2024-06-21 17:30:00,2024-06-21,17,30,151.02
2024-06-21 17:45:00,2024-06-21,17,45,150.70
2024-06-21 18:00:00,2024-06-21,18,0,104.50
2024-06-21 18:15:00,2024-06-21,18,15,14.98
2024-06-21 18:30:00,2024-06-21,18,30,14.19
2024-06-21 18:45:00,2024-06-21,18,45,-33.20
2024-06-21 19:00:00,2024-06-21,19,0,-84.00
2024-06-21 19:15:00,2024-06-21,19,15,-148.42
2024-06-21 19:30:00,2024-06-21,19,30,-251.95
2024-06-21 19:45:00,2024-06-21,19,45,81.10
2024-06-21 20:00:00,2024-06-21,20,0,198.37
2024-06-21 20:15:00,2024-06-21,20,15,163.90
2024-06-21 20:30:00,2024-06-21,20,30,206.94
2024-06-21 20:45:00,2024-06-21,20,45,166.52
2024-06-21 21:00:00,2024-06-21,21,0,225.27
2024-06-21 21:15:00,2024-06-21,21,15,176.48
2024-06-21 21:30:00,2024-06-21,21,30,151.04
2024-06-21 21:45:00,2024-06-21,21,45,151.03
2024-06-21 22:00:00,2024-06-21,22,0,30.74
2024-06-21 22:15:00,2024-06-21,22,15,6.60
2024-06-21 22:30:00,2024-06-21,22,30,-74.44
2024-06-21 22:45:00,2024-06-21,22,45,-22.44
2024-06-21 23:00:00,2024-06-21,23,0,334.12
2024-06-21 23:15:00,2024-06-21,23,15,32.00
2024-06-21 23:30:00,2024-06-21,23,30,-50.31
2024-06-21 23:45:00,2024-06-21,23,45,-79.64
2024-06-22 00:00:00,2024-06-22,0,0,-100.85
2024-06-22 00:15:00,2024-06-22,0,15,-38.85
2024-06-22 00:30:00,2024-06-22,0,30,-60.87
2024-06-22 00:45:00,2024-06-22,0,45,-76.67
2024-06-22 01:00:00,2024-06-22,1,0,-78.46
2024-06-22 01:15:00,2024-06-22,1,15,-62.51
2024-06-22 01:30:00,2024-06-22,1,30,-59.43
2024-06-22 01:45:00,2024-06-22,1,45,-102.97
2024-06-22 02:00:00,2024-06-22,2,0,-63.24
2024-06-22 02:15:00,2024-06-22,2,15,-70.16
2024-06-22 02:30:00,2024-06-22,2,30,-303.21
2024-06-22 02:45:00,2024-06-22,2,45,-102.91
2024-06-22 03:00:00,2024-06-22,3,0,-51.20
2024-06-22 03:15:00,2024-06-22,3,15,-52.36
2024-06-22 03:30:00,2024-06-22,3,30,-52.61
2024-06-22 03:45:00,2024-06-22,3,45,-50.06
2024-06-22 04:00:00,2024-06-22,4,0,58.50
2024-06-22 04:15:00,2024-06-22,4,15,202.36
2024-06-22 04:30:00,2024-06-22,4,30,208.49
2024-06-22 04:45:00,2024-06-22,4,45,49.98
2024-06-22 05:00:00,2024-06-22,5,0,-520.00
2024-06-22 05:15:00,2024-06-22,5,15,-643.52
2024-06-22 05:30:00,2024-06-22,5,30,-504.12
2024-06-22 05:45:00,2024-06-22,5,45,-377.11
2024-06-22 06:00:00,2024-06-22,6,0,45.01
2024-06-22 06:15:00,2024-06-22,6,15,45.01
2024-06-22 06:30:00,2024-06-22,6,30,190.53
2024-06-22 06:45:00,2024-06-22,6,45,45.01
2024-06-22 07:00:00,2024-06-22,7,0,48.55
2024-06-22 07:15:00,2024-06-22,7,15,-423.48
2024-06-22 07:30:00,2024-06-22,7,30,-588.53
2024-06-22 07:45:00,2024-06-22,7,45,-634.57
2024-06-22 08:00:00,2024-06-22,8,0,42.50
2024-06-22 08:15:00,2024-06-22,8,15,42.50
2024-06-22 08:30:00,2024-06-22,8,30,-612.03
2024-06-22 08:45:00,2024-06-22,8,45,-594.86
2024-06-22 09:00:00,2024-06-22,9,0,42.50
2024-06-22 09:15:00,2024-06-22,9,15,-538.56
2024-06-22 09:30:00,2024-06-22,9,30,-573.07
2024-06-22 09:45:00,2024-06-22,9,45,-647.30
2024-06-22 10:00:00,2024-06-22,10,0,151.64
2024-06-22 10:15:00,2024-06-22,10,15,151.72
2024-06-22 10:30:00,2024-06-22,10,30,227.44
2024-06-22 10:45:00,2024-06-22,10,45,258.55
2024-06-22 11:00:00,2024-06-22,11,0,190.01
2024-06-22 11:15:00,2024-06-22,11,15,322.94
2024-06-22 11:30:00,2024-06-22,11,30,275.00
2024-06-22 11:45:00,2024-06-22,11,45,160.33
2024-06-22 12:00:00,2024-06-22,12,0,151.43
2024-06-22 12:15:00,2024-06-22,12,15,232.31
2024-06-22 12:30:00,2024-06-22,12,30,213.59
2024-06-22 12:45:00,2024-06-22,12,45,152.64
2024-06-22 13:00:00,2024-06-22,13,0,245.50
2024-06-22 13:15:00,2024-06-22,13,15,243.36
2024-06-22 13:30:00,2024-06-22,13,30,229.41
2024-06-22 13:45:00,2024-06-22,13,45,150.61
2024-06-22 14:00:00,2024-06-22,14,0,147.66
2024-06-22 14:15:00,2024-06-22,14,15,-654.94
2024-06-22 14:30:00,2024-06-22,14,30,-450.00
2024-06-22 14:45:00,2024-06-22,14,45,42.50
2024-06-22 15:00:00,2024-06-22,15,0,-612.40
2024-06-22 15:15:00,2024-06-22,15,15,-625.18
2024-06-22 15:30:00,2024-06-22,15,30,187.70
2024-06-22 15:45:00,2024-06-22,15,45,-641.99
2024-06-22 16:00:00,2024-06-22,16,0,224.49
2024-06-22 16:15:00,2024-06-22,16,15,221.54
2024-06-22 16:30:00,2024-06-22,16,30,57.65
2024-06-22 16:45:00,2024-06-22,16,45,57.65
2024-06-22 17:00:00,2024-06-22,17,0,-623.27
2024-06-22 17:15:00,2024-06-22,17,15,57.65
2024-06-22 17:30:00,2024-06-22,17,30,306.08
2024-06-22 17:45:00,2024-06-22,17,45,256.75
2024-06-22 18:00:00,2024-06-22,18,0,-577.17
2024-06-22 18:15:00,2024-06-22,18,15,57.65
2024-06-22 18:30:00,2024-06-22,18,30,247.62
2024-06-22 18:45:00,2024-06-22,18,45,249.83
2024-06-22 19:00:00,2024-06-22,19,0,-385.45
2024-06-22 19:15:00,2024-06-22,19,15,-535.23
2024-06-22 19:30:00,2024-06-22,19,30,254.80
2024-06-22 19:45:00,2024-06-22,19,45,254.80
2024-06-22 20:00:00,2024-06-22,20,0,264.48
2024-06-22 20:15:00,2024-06-22,20,15,264.30
2024-06-22 20:30:00,2024-06-22,20,30,-411.58
2024-06-22 20:45:00,2024-06-22,20,45,-490.10
2024-06-22 21:00:00,2024-06-22,21,0,327.01
2024-06-22 21:15:00,2024-06-22,21,15,347.77
2024-06-22 21:30:00,2024-06-22,21,30,302.62
2024-06-22 21:45:00,2024-06-22,21,45,7.35
2024-06-22 22:00:00,2024-06-22,22,0,195.84
2024-06-22 22:15:00,2024-06-22,22,15,169.17
2024-06-22 22:30:00,2024-06-22,22,30,77.35
2024-06-22 22:45:00,2024-06-22,22,45,79.70
2024-06-22 23:00:00,2024-06-22,23,0,196.96
2024-06-22 23:15:00,2024-06-22,23,15,195.95
2024-06-22 23:30:00,2024-06-22,23,30,79.70
2024-06-22 23:45:00,2024-06-22,23,45,79.70
2024-06-23 00:00:00,2024-06-23,0,0,79.70
2024-06-23 00:15:00,2024-06-23,0,15,79.70
2024-06-23 00:30:00,2024-06-23,0,30,79.70
2024-06-23 00:45:00,2024-06-23,0,45,-378.60
2024-06-23 01:00:00,2024-06-23,1,0,172.77
2024-06-23 01:15:00,2024-06-23,1,15,163.04
2024-06-23 01:30:00,2024-06-23,1,30,147.54
2024-06-23 01:45:00,2024-06-23,1,45,77.70
2024-06-23 02:00:00,2024-06-23,2,0,67.35
2024-06-23 02:15:00,2024-06-23,2,15,185.04
2024-06-23 02:30:00,2024-06-23,2,30,188.60
2024-06-23 02:45:00,2024-06-23,2,45,173.14
2024-06-23 03:00:00,2024-06-23,3,0,195.86
2024-06-23 03:15:00,2024-06-23,3,15,145.30
2024-06-23 03:30:00,2024-06-23,3,30,67.35
2024-06-23 03:45:00,2024-06-23,3,45,-301.15
2024-06-23 04:00:00,2024-06-23,4,0,-539.38
2024-06-23 04:15:00,2024-06-23,4,15,67.85
2024-06-23 04:30:00,2024-06-23,4,30,67.35
2024-06-23 04:45:00,2024-06-23,4,45,-432.94
2024-06-23 05:00:00,2024-06-23,5,0,240.86
2024-06-23 05:15:00,2024-06-23,5,15,-552.89
2024-06-23 05:30:00,2024-06-23,5,30,-544.06
2024-06-23 05:45:00,2024-06-23,5,45,-548.10
2024-06-23 06:00:00,2024-06-23,6,0,219.38
2024-06-23 06:15:00,2024-06-23,6,15,67.35
2024-06-23 06:30:00,2024-06-23,6,30,-369.53
2024-06-23 06:45:00,2024-06-23,6,45,-553.45
2024-06-23 07:00:00,2024-06-23,7,0,231.97
2024-06-23 07:15:00,2024-06-23,7,15,167.05
2024-06-23 07:30:00,2024-06-23,7,30,64.16
2024-06-23 07:45:00,2024-06-23,7,45,-530.18
2024-06-23 08:00:00,2024-06-23,8,0,183.77
2024-06-23 08:15:00,2024-06-23,8,15,-400.32
2024-06-23 08:30:00,2024-06-23,8,30,-469.77
2024-06-23 08:45:00,2024-06-23,8,45,-552.74
2024-06-23 09:00:00,2024-06-23,9,0,189.32
2024-06-23 09:15:00,2024-06-23,9,15,-371.16
2024-06-23 09:30:00,2024-06-23,9,30,-359.45
2024-06-23 09:45:00,2024-06-23,9,45,62.23
2024-06-23 10:00:00,2024-06-23,10,0,138.75
2024-06-23 10:15:00,2024-06-23,10,15,62.20
2024-06-23 10:30:00,2024-06-23,10,30,146.46
2024-06-23 10:45:00,2024-06-23,10,45,140.24
2024-06-23 11:00:00,2024-06-23,11,0,192.72
2024-06-23 11:15:00,2024-06-23,11,15,146.03
2024-06-23 11:30:00,2024-06-23,11,30,137.56
2024-06-23 11:45:00,2024-06-23,11,45,61.79
2024-06-23 12:00:00,2024-06-23,12,0,145.40
2024-06-23 12:15:00,2024-06-23,12,15,61.26
2024-06-23 12:30:00,2024-06-23,12,30,61.26
2024-06-23 12:45:00,2024-06-23,12,45,-400.11
2024-06-23 13:00:00,2024-06-23,13,0,-449.99
2024-06-23 13:15:00,2024-06-23,13,15,-313.22
2024-06-23 13:30:00,2024-06-23,13,30,-398.00
2024-06-23 13:45:00,2024-06-23,13,45,-348.98
2024-06-23 14:00:00,2024-06-23,14,0,-487.14
2024-06-23 14:15:00,2024-06-23,14,15,-486.52
2024-06-23 14:30:00,2024-06-23,14,30,-250.00
2024-06-23 14:45:00,2024-06-23,14,45,-543.76
2024-06-23 15:00:00,2024-06-23,15,0,-538.77
2024-06-23 15:15:00,2024-06-23,15,15,-539.93
2024-06-23 15:30:00,2024-06-23,15,30,-539.78
2024-06-23 15:45:00,2024-06-23,15,45,76.70
2024-06-23 16:00:00,2024-06-23,16,0,-489.98
2024-06-23 16:15:00,2024-06-23,16,15,-82.89
2024-06-23 16:30:00,2024-06-23,16,30,237.48
2024-06-23 16:45:00,2024-06-23,16,45,223.38
2024-06-23 17:00:00,2024-06-23,17,0,-525.54
2024-06-23 17:15:00,2024-06-23,17,15,186.31
2024-06-23 17:30:00,2024-06-23,17,30,243.92
2024-06-23 17:45:00,2024-06-23,17,45,237.00
2024-06-23 18:00:00,2024-06-23,18,0,-482.99
2024-06-23 18:15:00,2024-06-23,18,15,81.83
2024-06-23 18:30:00,2024-06-23,18,30,210.00
2024-06-23 18:45:00,2024-06-23,18,45,236.43
2024-06-23 19:00:00,2024-06-23,19,0,250.28
2024-06-23 19:15:00,2024-06-23,19,15,195.89
2024-06-23 19:30:00,2024-06-23,19,30,165.67
2024-06-23 19:45:00,2024-06-23,19,45,173.85
2024-06-23 20:00:00,2024-06-23,20,0,149.70
2024-06-23 20:15:00,2024-06-23,20,15,152.43
2024-06-23 20:30:00,2024-06-23,20,30,176.89
2024-06-23 20:45:00,2024-06-23,20,45,82.12
2024-06-23 21:00:00,2024-06-23,21,0,246.77
2024-06-23 21:15:00,2024-06-23,21,15,220.43
2024-06-23 21:30:00,2024-06-23,21,30,178.05
2024-06-23 21:45:00,2024-06-23,21,45,-391.69
2024-06-23 22:00:00,2024-06-23,22,0,228.03
2024-06-23 22:15:00,2024-06-23,22,15,84.60
2024-06-23 22:30:00,2024-06-23,22,30,3.73
2024-06-23 22:45:00,2024-06-23,22,45,-164.12
2024-06-23 23:00:00,2024-06-23,23,0,77.02
2024-06-23 23:15:00,2024-06-23,23,15,9.50
2024-06-23 23:30:00,2024-06-23,23,30,77.02
2024-06-23 23:45:00,2024-06-23,23,45,77.02
2024-06-24 00:00:00,2024-06-24,0,0,149.20
2024-06-24 00:15:00,2024-06-24,0,15,79.02
2024-06-24 00:30:00,2024-06-24,0,30,149.36
2024-06-24 00:45:00,2024-06-24,0,45,80.00
2024-06-24 01:00:00,2024-06-24,1,0,170.19
2024-06-24 01:15:00,2024-06-24,1,15,149.50
2024-06-24 01:30:00,2024-06-24,1,30,182.19
2024-06-24 01:45:00,2024-06-24,1,45,232.01
2024-06-24 02:00:00,2024-06-24,2,0,147.17
2024-06-24 02:15:00,2024-06-24,2,15,67.75
2024-06-24 02:30:00,2024-06-24,2,30,148.11
2024-06-24 02:45:00,2024-06-24,2,45,150.37
2024-06-24 03:00:00,2024-06-24,3,0,67.75
2024-06-24 03:15:00,2024-06-24,3,15,67.27
2024-06-24 03:30:00,2024-06-24,3,30,10.89
2024-06-24 03:45:00,2024-06-24,3,45,145.86
2024-06-24 04:00:00,2024-06-24,4,0,226.00
2024-06-24 04:15:00,2024-06-24,4,15,218.08
2024-06-24 04:30:00,2024-06-24,4,30,150.44
2024-06-24 04:45:00,2024-06-24,4,45,211.56
2024-06-24 05:00:00,2024-06-24,5,0,216.44
2024-06-24 05:15:00,2024-06-24,5,15,143.77
2024-06-24 05:30:00,2024-06-24,5,30,147.99
2024-06-24 05:45:00,2024-06-24,5,45,144.53
2024-06-24 06:00:00,2024-06-24,6,0,226.60
2024-06-24 06:15:00,2024-06-24,6,15,261.43
2024-06-24 06:30:00,2024-06-24,6,30,242.16
2024-06-24 06:45:00,2024-06-24,6,45,216.18
2024-06-24 07:00:00,2024-06-24,7,0,242.44
2024-06-24 07:15:00,2024-06-24,7,15,252.62
2024-06-24 07:30:00,2024-06-24,7,30,295.25
2024-06-24 07:45:00,2024-06-24,7,45,290.21
2024-06-24 08:00:00,2024-06-24,8,0,292.48
2024-06-24 08:15:00,2024-06-24,8,15,338.80
2024-06-24 08:30:00,2024-06-24,8,30,329.59
2024-06-24 08:45:00,2024-06-24,8,45,247.72
2024-06-24 09:00:00,2024-06-24,9,0,276.00
2024-06-24 09:15:00,2024-06-24,9,15,189.62
2024-06-24 09:30:00,2024-06-24,9,30,240.94
2024-06-24 09:45:00,2024-06-24,9,45,195.05
2024-06-24 10:00:00,2024-06-24,10,0,247.19
2024-06-24 10:15:00,2024-06-24,10,15,157.33
2024-06-24 10:30:00,2024-06-24,10,30,239.40
2024-06-24 10:45:00,2024-06-24,10,45,261.64
2024-06-24 11:00:00,2024-06-24,11,0,289.81
2024-06-24 11:15:00,2024-06-24,11,15,278.89
2024-06-24 11:30:00,2024-06-24,11,30,276.46
